id,phone_sequence
mnjm0_si950,bJcaLiLwBScULhyTyaCLHaBcLNtNnLAJcDvbLDBFDkPywmwcLMctBcLMsKDwDLhCgsgwCbnJNwLz
mnjm0_sx140,bLkIwLAaBLMvIwrBLHambcLAJaIvaDyQcBywlwcJLtKcLQwmw
mnjm0_sx230,cBeByPSsvwrcLhcrIbLKcBgUvaBvnrQN
mnjm0_sx320,lcDlBnrwcrQJnDcLuaLkckLCnbsDaLhywPScwNcbeSaLAwELQnJNwcDLJ
mnjm0_sx410,uAuInsLhgLUtbcKJKLCnBLHtyLizLSsLNsbCSBSIDwE
mnjm0_sx50,AblctNLMIatwLAbgLAcDaDCBwLAcLHbLAJLlwLuBbLlcLHaI
mpam0_si1189,sLutTPBLucDUSrLAbLMirmwCDLHwUwKwD
mpam0_si1819,vyIcLkwUgJBywLhHcBySwNLScDvTPLzLHaFB
mpam0_si1961,cJnLMwLMHSOwLiLMwKrLUJLByQLbnwDytwBLMlcLhIyLNLHhrcCDlwUcLhSraIC
mpam0_sx109,KiKyJLBwOLMwDUJLHIsDLkrbELAcSFacDlcwJLMyLHJLBFLH
mpam0_sx19,cBlBFcDwDCJnDcSrLAwDatcDELhytBwCLUy
mpam0_sx199,TacCELiwBLkrwDLizwmwCQCaIwLkwLuzJzLHFwUrLMwLAwDLMsPLzwcJLMwPUyUwU
mpam0_sx289,SnlwLHrQLAucBaKwUrQrTwUJtFBDwDUJybacLmcBQ
mpam0_sx379,HbnCLukwQULkIacmwEBnJwCUFaCDLNrJLkBsFnrLUJ
mtas1_si1473,TFcLDyLmwCDcLtLvcmDy
mtas1_si2098,vyLuysCQCwKaILAvarLkBbtwDBOLMwDvrDFBwyEBy
mtas1_si838,wEDLAIyJwELMwCLhFBcQLDyPLHIamwLkwQnBLCwD
mtas1_sx118,McCLhgwDwDaBlyELuIywDLJLwDcBaILzLhB
mtas1_sx208,IaLhcJbLhclcLHaBacDLkwCDLJLAnLKLlcJLMIsLukyUJUJU
mtas1_sx28,hsLDnwLuaILktIrIScCLunecDLQcQLunLJ
mtas1_sx298,gLkCICnDlwDaLhgDmUyKTyPywUlwCLhyBQrLiaILzLMk
mtas1_sx388,vrIgsLvwDLDsLAJLScDnQIrwlwLhnIwCQCnLirLHInKrLisDLzwU
mtls0_si1370,SwCsDJsmnwLvwJLHIaLCcDCScULMbgLDFJULMLlwLlnLvyLIrwLtTyPULMIyLCwD
mtls0_si2000,SyLAywELuwmwLwtSBwLuwsLkLvyLJtJwLHsKwLlBw
mtls0_si740,kwPScNeLtbwLJyLHMsLhBLBaBwLQJ
mtls0_sx110,lcLhbJLASsLMcCgrwDwJLMwJaBLhQnLAJLMrLHIaLHcDCLUJ
mtls0_sx20,KySaISaICLtByJyScBcDFBLNQtraBUJU
mtls0_sx200,IbatLAcDLMHMIFLlwJLMaLHBaLiLQcDlcLHsyLirLU
mtls0_sx290,lvwUJULHhIcFQKwrwUJULHAHnwLlwDLtaFCLMIwLtarLHrUJLHnLMcQLhgr
mtls0_sx380,vSgLMiaILzLCIcDytrJcLiLAaILHwLz
mwbt0_si1553,veceScCQclcBwDmDcrQIyDsysLkaLhbDLMcwcLhgJnQBLkcUcDBcLzitIrcwFDLJcacLHrU
mwbt0_si2183,hOcaLAJcFtFKDncLAJ
mwbt0_si923,MwCnwDynLAJLHrLiJtlwJLMInbDLScUwDnQcDmlcLhB
mwbt0_sx113,sCcJLATPwBcbLkcCcncDELvLvwULuOLktaBITwPcLhbgbLMA
mwbt0_sx203,lwLABaUSswDLkwLMklcLhIcLHBsyvLbLlcwKOBaI
mwbt0_sx23,hlBFULDTPUwKwDUvbDcDgULBDCBgaCQBcJKJGBGyGy
mwbt0_sx293,lyULMsLlwUJLMkMwPmyLMsLhcLABaBtULMwlwLAByDcUtcCDcsy
mwbt0_sx383,lwLAIbaLHwLAByDnrULKbnbCLHPLkeaemIFaIyncDELMcFBIaILhk
mwew0_si1361,ScmwDwJLScDJnLiLDBDCSPSncBLAcDLkcBamwmrLU
mwew0_si1991,ScmcNtsyLHBLIFDwJLMIyLMJwDELAbcbUJLlwDELUwDCbDJLAJLwDbnQwEcChaB
mwew0_si731,lctyTPwUBsmrLlwLkwFELAnwFBFcwE
mwew0_sx101,kwnwDwLurwDKiKwFBLkwDLknLAMrIwsLlwLABnbnJKIrwDLULIrIaBaFcLksU
mwew0_sx11,vyBcBerLuInrIBg
mwew0_sx191,SwLkzIaBtaFaBDybnbnLuAwUsKwDUwEScDLJ
mwew0_sx281,AaIywDLMIwKLHBsLMbnbLSwLhyLiLhBaFBJNJNvrarIrLU
mwew0_sx371,IsLDFncCwDkcLhHymlwLhnwJLMbLtrLhwULDwJLDrLzrwUJ
